,conversation id,turn,score distilbert,score roberta
136,13,6,"(0.0012709200382232666, 0.0005685687065124512)","(0.0108827591235986, 0.005975416797630917)"
137,13,7,"(0.9764746129512787, 0.0005642473697662354)","(0.9657366995059797, 0.005200314316852598)"
138,13,8,"(0.9696022868156433, 0.9758365452289581)","(0.916444720375415, 0.18391929259857603)"
139,13,9,"(0.08730024099349976, 0.0025632083415985107)","(0.6782945537213855, 0.013324188543376863)"
140,14,0,"(0.004618436098098755, 0.0006822645664215088)","(0.021064109000445797, 0.011733896011691064)"
141,14,1,"(0.0010635852813720703, 0.0004406869411468506)","(0.02257890158059181, 0.005978465098130132)"
142,14,2,"(0.0028287172317504883, 0.0027475059032440186)","(0.03185439961408598, 0.010164105706138312)"
143,14,3,"(0.979680597782135, 0.0008101463317871094)","(0.958836647994922, 0.0049107714270038285)"
144,14,4,"(0.0013462305068969727, 0.0009514391422271729)","(0.0050840368285571666, 0.005289571838698129)"
145,14,5,"(0.0025918781757354736, 0.0004888176918029785)","(0.005876509476693212, 0.004997416792763304)"
146,14,6,"(0.0010842382907867432, 0.0005009472370147705)","(0.008266932724090069, 0.005045433272066114)"
147,14,7,"(0.0036912858486175537, 0.000550389289855957)","(0.7582660737788423, 0.019513066372005762)"
148,14,8,"(0.005720168352127075, 0.001203685998916626)","(0.018224891666546977, 0.00587105208163581)"
149,14,9,"(0.001203685998916626, 0.003047257661819458)","(0.00587105208163581, 0.005545744581891241)"
150,15,0,"(0.9803611934185028, 0.000433117151260376)","(0.9796361793939994, 0.00505314208894567)"
151,15,1,"(0.0008602142333984375, 0.0004494190216064453)","(0.0053324329583287885, 0.005282138083526831)"
152,15,2,"(0.0011642277240753174, 0.0005750656127929688)","(0.0050790176512984075, 0.005481478461049863)"
153,15,3,"(0.8373969495296478, 0.0006508827209472656)","(0.9725887260583879, 0.14366175705416942)"
154,15,4,"(0.9802034199237823, 0.9731812477111816)","(0.9691641793125041, 0.9211471561437332)"
155,15,5,"(0.7766091227531433, 0.01064920425415039)","(0.9129719056994033, 0.075633165146871)"
156,15,6,"(0.05185210704803467, 0.0014961063861846924)","(0.2987961283779194, 0.029436137837378237)"
157,15,7,"(0.07971668243408203, 0.01036083698272705)","(0.8919468757386328, 0.2639494740465779)"
158,15,8,"(0.0010953843593597412, 0.0006338059902191162)","(0.005017044621277872, 0.007423898481182637)"
159,15,9,"(0.0025128722190856934, 0.00040861964225769043)","(0.010169283364181613, 0.008584263941337421)"
160,16,0,"(0.9429532587528229, 0.000553518533706665)","(0.09253602986246796, 0.09676589518247128)"
161,16,1,"(0.008247733116149902, 0.00043442845344543457)","(0.07962867367849077, 0.005180427831551903)"
162,16,2,"(0.0007723569869995117, 0.00045108795166015625)","(0.011563789072632742, 0.005227963623229026)"
163,16,3,"(0.0015617012977600098, 0.0004418790340423584)","(0.005363990545427686, 0.004963867612468104)"
164,16,4,"(0.7658213078975677, 0.00047209858894348145)","(0.2825168906100962, 0.010287699085086489)"
165,16,5,"(0.0008486509323120117, 0.0004056394100189209)","(0.005279097380013774, 0.004979221234471135)"
166,16,6,"(0.9703603684902191, 0.0006685256958007812)","(0.91526257954441, 0.00746411167698942)"
167,16,7,"(0.0019254088401794434, 0.011503815650939941)","(0.9791942520535759, 0.05195104872298808)"
168,16,8,"(0.9740023910999298, 0.11564195156097412)","(0.9418004873008767, 0.7845426190361975)"
