,conversation id,turn,score distilbert,score roberta
120,12,0,"(0.9693467915058136, 0.0014114975929260254)","(0.8420828792784463, 0.007346560264675279)"
121,12,1,"(0.015080451965332031, 0.0004246234893798828)","(0.09642859045077383, 0.0075536263680854405)"
122,12,2,"(0.07339602708816528, 0.0005689263343811035)","(0.08487220626742689, 0.0054208907342968215)"
123,12,3,"(0.041187673807144165, 0.004144549369812012)","(0.1628976507194551, 0.11730710277950832)"
124,12,4,"(0.0029622316360473633, 0.0019881129264831543)","(0.10846205665471607, 0.009164719698986048)"
125,12,5,"(0.0006162524223327637, 0.0004957616329193115)","(0.012418158349537951, 0.004818808699128612)"
126,12,6,"(0.0004214644432067871, 0.0005130767822265625)","(0.005217437276781655, 0.00508077452543815)"
127,12,7,"(0.0005497336387634277, 0.0009146928787231445)","(0.006176875720212332, 0.0067768820913342125)"
128,12,8,"(0.0011619031429290771, 0.0008384883403778076)","(0.004858367208857685, 0.005041389512737407)"
129,12,9,"(0.0004501938819885254, 0.0009562075138092041)","(0.005352178846550189, 0.005204166422484887)"
130,13,0,"(0.9712267518043518, 0.15111610293388367)","(0.9504753458974027, 0.3569607317024813)"
131,13,1,"(0.9755359888076782, 0.890599399805069)","(0.9092875827970137, 0.8742958244938915)"
132,13,2,"(0.9762156307697296, 0.0008438229560852051)","(0.9730064335733073, 0.006639477078855487)"
133,13,3,"(0.0005048215389251709, 0.0003789663314819336)","(0.005463335664548578, 0.005265156029780835)"
134,13,4,"(0.0011900365352630615, 0.0005083978176116943)","(0.006431636390124322, 0.005357834963802823)"
135,13,5,"(0.003031015396118164, 0.00042045116424560547)","(0.05049758063168346, 0.00611895513832736)"
136,13,6,"(0.0017715394496917725, 0.0011458992958068848)","(0.02204168764777167, 0.017141912172565894)"
137,13,7,"(0.012076407670974731, 0.00039124488830566406)","(0.025977601120212995, 0.005860130178066956)"
138,13,8,"(0.0013539493083953857, 0.0006376802921295166)","(0.16477074189135607, 0.00702330869809169)"
139,13,9,"(0.0017757415771484375, 0.003088533878326416)","(0.0112148685483276, 0.015420576974069856)"
140,14,0,"(0.9807936549186707, 0.0038406848907470703)","(0.9721591068068448, 0.09237197044810472)"
141,14,1,"(0.1101241409778595, 0.0007196366786956787)","(0.8677836124466525, 0.0058066183856134755)"
142,14,2,"(0.7879551351070404, 0.0021652579307556152)","(0.8733891852065693, 0.05793986830105674)"
143,14,3,"(0.0037674307823181152, 0.00047203898429870605)","(0.02201803351488145, 0.8825193328497576)"
144,14,4,"(0.001232147216796875, 0.0017953217029571533)","(0.024295667576556084, 0.054706740128471404)"
145,14,5,"(0.9830436110496521, 0.0006399154663085938)","(0.9766173360036584, 0.004870039521455739)"
146,14,6,"(0.001551806926727295, 0.0008696019649505615)","(0.009574653022167603, 0.006930763550475128)"
147,14,7,"(0.0006901025772094727, 0.0006286203861236572)","(0.006687077585307493, 0.005233878922983621)"
148,14,8,"(0.0004845261573791504, 0.0004190802574157715)","(0.00557068552760563, 0.005681802650880638)"
149,14,9,"(0.0006528794765472412, 0.000387728214263916)","(0.006683176572356555, 0.00489711477166456)"
150,15,0,"(0.0038318932056427, 0.8045791387557983)","(0.015546201941197052, 0.9576314742010408)"
