,conversation id,turn,score distilbert,score roberta
108,10,8,"(0.9835950434207916, 0.007070034742355347)","(0.9719926092035733, 0.013881665305944294)"
109,10,9,"(0.9761666655540466, 0.0012845098972320557)","(0.9730268716186661, 0.00540784378516329)"
110,11,0,"(0.9811828136444092, 0.0005083978176116943)","(0.9793549659005683, 0.008903558144791301)"
111,11,1,"(0.8394840657711029, 0.0005387663841247559)","(0.9251927718538836, 0.005628594155609659)"
112,11,2,"(0.9813848733901978, 0.000553816556930542)","(0.9789140565255341, 0.005295006431402459)"
113,11,3,"(0.971621185541153, 0.0006140768527984619)","(0.9641900518019618, 0.005268498610246746)"
114,11,4,"(0.9817724823951721, 0.0023096203804016113)","(0.9764946522309551, 0.020264155295172896)"
115,11,5,"(0.9835012853145599, 0.9714756011962891)","(0.9810556647017474, 0.6019972044946847)"
116,11,6,"(0.9806650578975677, 0.0006358325481414795)","(0.9803349742884283, 0.005257474601717111)"
117,11,7,"(0.9784393310546875, 0.8790875971317291)","(0.978181210574511, 0.9504081340647269)"
118,11,8,"(0.9801340997219086, 0.0005655586719512939)","(0.9781708581583191, 0.005318810624217355)"
119,11,9,"(0.9787814915180206, 0.8276734054088593)","(0.9389793311895681, 0.878597827283346)"
120,12,0,"(0.9807544350624084, 0.0007299184799194336)","(0.9692478678471835, 0.0055947218776810055)"
121,12,1,"(0.9765044450759888, 0.0005369484424591064)","(0.9571930870437609, 0.00510798537488914)"
122,12,2,"(0.970944881439209, 0.0005375444889068604)","(0.8135623723818278, 0.00494851883502349)"
123,12,3,"(0.9785850942134857, 0.08772605657577515)","(0.9191784397061368, 0.08479614792535052)"
124,12,4,"(0.9752853214740753, 0.8086360991001129)","(0.9609031267077603, 0.824315473605224)"
125,12,5,"(0.9783321619033813, 0.0004794299602508545)","(0.8472075798245867, 0.004918900980161673)"
126,12,6,"(0.9651605784893036, 0.008923262357711792)","(0.18046587710726059, 0.16784523431025522)"
127,12,7,"(0.9803481101989746, 0.021847933530807495)","(0.9759744882666858, 0.0131295785756939)"
128,12,8,"(0.9825190305709839, 0.0010333061218261719)","(0.9804263196017691, 0.008881263755501115)"
129,12,9,"(0.9804210960865021, 0.05775529146194458)","(0.97754461140311, 0.3703271407280323)"
130,13,0,"(0.9835889041423798, 0.9268322288990021)","(0.9794700352894509, 0.9216152727075215)"
131,13,1,"(0.9738217294216156, 0.9303909540176392)","(0.9662763454482578, 0.14731204851436774)"
132,13,2,"(0.9823254346847534, 0.9721872210502625)","(0.9750942667668747, 0.9144116173690241)"
133,13,3,"(0.981948971748352, 0.0009119510650634766)","(0.9671728027015186, 0.00554882750284497)"
134,13,4,"(0.9808290898799896, 0.9690324068069458)","(0.9743839491449379, 0.9236254723047919)"
135,13,5,"(0.9825063347816467, 0.9732392728328705)","(0.9732690595706146, 0.8479703094939984)"
136,13,6,"(0.9830824434757233, 0.0003834962844848633)","(0.9348676335690786, 0.0052419586842059225)"
137,13,7,"(0.8970920741558075, 0.022571980953216553)","(0.01902345048294318, 0.0063120194450355955)"
138,13,8,"(0.9736018776893616, 0.0006462335586547852)","(0.9280389949839397, 0.013669841930922823)"
139,13,9,"(0.9742814302444458, 0.9601909518241882)","(0.9253845371684133, 0.8313199976750668)"
140,14,0,"(0.9748899042606354, 0.0008378326892852783)","(0.9749229859616648, 0.004843503945075803)"
141,14,1,"(0.06053087115287781, 0.024549663066864014)","(0.9536047720458295, 0.8633981478922654)"
142,14,2,"(0.9792852699756622, 0.001481175422668457)","(0.9788060502221512, 0.005203527087528519)"
143,14,3,"(0.9772292673587799, 0.10440096259117126)","(0.9777823893726472, 0.2895514403302895)"
144,14,4,"(0.9834426045417786, 0.021137118339538574)","(0.973865840703366, 0.06452682665489484)"
145,14,5,"(0.981853187084198, 0.0034892261028289795)","(0.9705430798681625, 0.012492022935895334)"
146,14,6,"(0.9805029034614563, 0.751131683588028)","(0.9748257926302257, 0.9489761250621684)"
147,14,7,"(0.9763393402099609, 0.0005846917629241943)","(0.9785887161868841, 0.00506960254057445)"
148,14,8,"(0.9699195921421051, 0.9573691189289093)","(0.9588195087408785, 0.9336040972107348)"
149,14,9,"(0.980548083782196, 0.0006890296936035156)","(0.9796449908478201, 0.006690866771148534)"
150,15,0,"(0.9758038222789764, 0.021469712257385254)","(0.9275969891016168, 0.009672230469338213)"
151,15,1,"(0.9750624895095825, 0.0008084774017333984)","(0.8157010479744424, 0.005326002676942625)"
152,15,2,"(0.09460967779159546, 0.009822875261306763)","(0.2924237802192829, 0.06917080979416564)"
153,15,3,"(0.9791615307331085, 0.00042766332626342773)","(0.9603899581639256, 0.006869647303437208)"
154,15,4,"(0.011367052793502808, 0.003113657236099243)","(0.033662083600544575, 0.008472968080960082)"
155,15,5,"(0.9834816157817841, 0.0005376040935516357)","(0.980547313650125, 0.005405694977972038)"
156,15,6,"(0.03771016001701355, 0.001604527235031128)","(0.08460391831274375, 0.005851447143323753)"
157,15,7,"(0.982704222202301, 0.000434190034866333)","(0.973884420650621, 0.005277472545197622)"
158,15,8,"(0.9749840497970581, 0.12050724029541016)","(0.9642637376080249, 0.8552746975572516)"
159,15,9,"(0.9719890058040619, 0.9770817160606384)","(0.9020385300915035, 0.9785272698130804)"
160,16,0,"(0.9763189256191254, 0.0011866986751556396)","(0.9734306677128137, 0.006689751337847088)"
161,16,1,"(0.9727104008197784, 0.0021784305572509766)","(0.9699547199123398, 0.008439459716899059)"
162,16,2,"(0.9821312427520752, 0.00038063526153564453)","(0.9740266033051934, 0.006466408698228871)"
163,16,3,"(0.007796883583068848, 0.0004030764102935791)","(0.027111473597193087, 0.006092408927550789)"
164,16,4,"(0.9761767685413361, 0.0029715299606323242)","(0.9723431653431318, 0.008398883759903102)"
165,16,5,"(0.9815499484539032, 0.9668500423431396)","(0.9491443285835071, 0.8962095543538566)"
166,16,6,"(0.9750628769397736, 0.0013319551944732666)","(0.9765573114736179, 0.005547498902230419)"
167,16,7,"(0.9810531735420227, 0.0006250739097595215)","(0.970963201115111, 0.005168194423735396)"
168,16,8,"(0.9802374839782715, 0.0011843442916870117)","(0.9802295717130632, 0.0059269434762485125)"
169,16,9,"(0.9722449481487274, 0.17198947072029114)","(0.09691958246871037, 0.5369654958548372)"
170,17,0,"(0.9820011854171753, 0.00381547212600708)","(0.9707322106739589, 0.3583038143327878)"
171,17,1,"(0.968560665845871, 0.00043889880180358887)","(0.968739075764581, 0.005154138546061087)"
172,17,2,"(0.9785740673542023, 0.0004006326198577881)","(0.9736097888583446, 0.005097566353839726)"
173,17,3,"(0.009433090686798096, 0.0010297596454620361)","(0.02066940636770042, 0.006926741051029462)"
174,17,4,"(0.97128826379776, 0.933021754026413)","(0.9735228277918522, 0.9464431196634641)"
175,17,5,"(0.9799160957336426, 0.0007815062999725342)","(0.9753676613524809, 0.006823398955029943)"
176,17,6,"(0.9775804579257965, 0.007587343454360962)","(0.9771854022974878, 0.16621615858978947)"
177,17,7,"(0.7691411077976227, 0.0902896523475647)","(0.5741486139690481, 0.4748703706038028)"
178,17,8,"(0.9806856215000153, 0.9644704759120941)","(0.9786816204675215, 0.8304513438432664)"
179,17,9,"(0.9731724262237549, 0.0005127787590026855)","(0.9765253874069768, 0.0053539916110874825)"
180,18,0,"(0.983495444059372, 0.8696876168251038)","(0.9772024954433673, 0.9401052481138038)"
181,18,1,"(0.9765637814998627, 0.0005833208560943604)","(0.9791708271130461, 0.005218011482149965)"
182,18,2,"(0.9490578472614288, 0.9660018682479858)","(0.9161980536187102, 0.37484389765729426)"
183,18,3,"(0.9768275022506714, 0.0022587180137634277)","(0.977794086632466, 0.051331725516872165)"
184,18,4,"(0.9824941754341125, 0.0004324018955230713)","(0.9764232853126626, 0.005167331514357135)"
185,18,5,"(0.9665699303150177, 0.0006599128246307373)","(0.9194556757585937, 0.005118340597022034)"
186,18,6,"(0.9818812310695648, 0.0006510615348815918)","(0.9744621761534997, 0.005173941818144884)"
187,18,7,"(0.9582628607749939, 0.97281414270401)","(0.05682168229308116, 0.03544824242078791)"
188,18,8,"(0.9741569757461548, 0.961656391620636)","(0.9747187222489176, 0.8761176623804539)"
189,18,9,"(0.9827650189399719, 0.9658966362476349)","(0.9774611944492323, 0.8907244467073997)"
190,19,0,"(0.9790249764919281, 0.9552361965179443)","(0.9539556263674857, 0.07379013767519087)"
191,19,1,"(0.9801419377326965, 0.0004464089870452881)","(0.10833412378888474, 0.005249610092178845)"
192,19,2,"(0.9571877419948578, 0.0007638633251190186)","(0.9472037706448145, 0.007926635530749784)"
193,19,3,"(0.9784671068191528, 0.9206927418708801)","(0.9787783501144645, 0.9203814427221201)"
194,19,4,"(0.9812484979629517, 0.0004177689552307129)","(0.9795369564921594, 0.005344110065986847)"
195,19,5,"(0.9577891528606415, 0.09010469913482666)","(0.9053373582990081, 0.8309291764465753)"
196,19,6,"(0.9614236056804657, 0.8299574255943298)","(0.9483610611917456, 0.3216116773767149)"
197,19,7,"(0.97547647356987, 0.04367309808731079)","(0.9335045063271554, 0.137573930662873)"
198,19,8,"(0.9662233889102936, 0.0009174048900604248)","(0.9470219237234795, 0.01996419157076117)"
199,19,9,"(0.9789279699325562, 0.0011057853698730469)","(0.9707777703889792, 0.005444805858860863)"
