,conversation id,turn,score distilbert,score roberta
87,8,7,"(0.003951013088226318, 0.0004642009735107422)","(0.010986367507625959, 0.005276446326602782)"
88,8,8,"(0.013434290885925293, 0.011845886707305908)","(0.014013400259337479, 0.006192532352169285)"
89,8,9,"(0.006901353597640991, 0.0004892349243164062)","(0.9506201885935418, 0.017923143576632126)"
90,9,0,"(0.07077410817146301, 0.0005714297294616699)","(0.15241352066535352, 0.007120589271649492)"
91,9,1,"(0.0022105276584625244, 0.000418245792388916)","(0.0066066494198131175, 0.005373653787121761)"
92,9,2,"(0.002175062894821167, 0.007677286863327026)","(0.044208994109568904, 0.007039555542111568)"
93,9,3,"(0.0005798637866973877, 0.016550838947296143)","(0.005554758759074664, 0.00610648954116633)"
94,9,4,"(0.002627551555633545, 0.0005005300045013428)","(0.006438880393479784, 0.00638259688834907)"
95,9,5,"(0.0019544661045074463, 0.00047782063484191895)","(0.09147027412478603, 0.006226084964451081)"
96,9,6,"(0.0008396804332733154, 0.00041490793228149414)","(0.0059888056877897685, 0.0050943147478378185)"
97,9,7,"(0.0005570948123931885, 0.00046697258949279785)","(0.009812800448764725, 0.006031255084768395)"
98,9,8,"(0.19667333364486694, 0.007377713918685913)","(0.07393300684748266, 0.006089903187056057)"
99,9,9,"(0.007163822650909424, 0.000958859920501709)","(0.02314845061120558, 0.007240961818809876)"
100,10,0,"(0.17030516266822815, 0.00045424699783325195)","(0.028823850963788557, 0.005515335818466575)"
101,10,1,"(0.001182854175567627, 0.0032851994037628174)","(0.005320309328059734, 0.009103953377603509)"
102,10,2,"(0.0012486279010772705, 0.000468522310256958)","(0.006741230576267801, 0.00811063359509801)"
103,10,3,"(0.0007709264755249023, 0.0004419386386871338)","(0.013916676080867931, 0.005132365091174627)"
104,10,4,"(0.9806650578975677, 0.00045222043991088867)","(0.9803349742884283, 0.005097895255691542)"
105,10,5,"(0.006257861852645874, 0.0004208087921142578)","(0.006103813155525056, 0.005333346056841483)"
106,10,6,"(0.0008301734924316406, 0.0015089213848114014)","(0.005315035450191349, 0.01231676893904384)"
107,10,7,"(0.9792145788669586, 0.0004534721374511719)","(0.972569415627872, 0.005471375888725809)"
108,10,8,"(0.9770157933235168, 0.00045758485794067383)","(0.967596373802617, 0.005298385452972881)"
109,10,9,"(0.0008620023727416992, 0.00047472119331359863)","(0.006494663100894764, 0.005174776368492529)"
110,11,0,"(0.001464545726776123, 0.00046685338020324707)","(0.15467565641646347, 0.0064416020359055835)"
111,11,1,"(0.0024067461490631104, 0.0004820823669433594)","(0.04801276892553515, 0.005307971419153975)"
112,11,2,"(0.0009806454181671143, 0.0007274150848388672)","(0.005545423761396927, 0.005591899957612074)"
113,11,3,"(0.0013694167137145996, 0.0004891753196716309)","(0.0052820052981661664, 0.005100844223237518)"
114,11,4,"(0.0007311701774597168, 0.0004544258117675781)","(0.005094056158514893, 0.005218026333122673)"
115,11,5,"(0.054489314556121826, 0.0007589757442474365)","(0.591973814616561, 0.018787854093102168)"
116,11,6,"(0.0012319087982177734, 0.0008233189582824707)","(0.005414814017205842, 0.009389835435129699)"
117,11,7,"(0.0011115968227386475, 0.0004766881465911865)","(0.006999727396839961, 0.006856698688223994)"
118,11,8,"(0.0008302927017211914, 0.0003884434700012207)","(0.006065560329094541, 0.005154275468852)"
119,11,9,"(0.9807301163673401, 0.0004985630512237549)","(0.9785319582682485, 0.005133974706643753)"
120,12,0,"(0.0018279850482940674, 0.000489652156829834)","(0.06364952891260013, 0.007174031884942099)"
121,12,1,"(0.000616908073425293, 0.0005593597888946533)","(0.006580326366663633, 0.0052222704830319)"
122,12,2,"(0.06815135478973389, 0.00044032931327819824)","(0.43278241742430185, 0.00573898744655778)"
123,12,3,"(0.0040003955364227295, 0.0005708932876586914)","(0.5072868741022494, 0.006037982193576901)"
124,12,4,"(0.0009966790676116943, 0.0005494356155395508)","(0.01292844204388031, 0.004905186915652679)"
125,12,5,"(0.0029761195182800293, 0.0005086958408355713)","(0.09787598871902133, 0.006638134329003039)"
126,12,6,"(0.0007046163082122803, 0.0004692971706390381)","(0.006658982027948547, 0.006568554213857313)"
127,12,7,"(0.0005373060703277588, 0.00048339366912841797)","(0.005367611915791172, 0.0050492119559345065)"
128,12,8,"(0.8335264623165131, 0.0005124211311340332)","(0.9626203111876513, 0.0058757295401881595)"
129,12,9,"(0.0007555484771728516, 0.00038826465606689453)","(0.005705899071852108, 0.00520009724226754)"
130,13,0,"(0.9776315093040466, 0.0007063150405883789)","(0.9780959939627187, 0.005785008210185278)"
131,13,1,"(0.001134246587753296, 0.00047269463539123535)","(0.005943674623795654, 0.006586744458939771)"
132,13,2,"(0.8322478830814362, 0.0006037354469299316)","(0.7767491252830064, 0.005654286262496124)"
133,13,3,"(0.9666464924812317, 0.0005364716053009033)","(0.9744792582029627, 0.005905190457609271)"
134,13,4,"(0.001229405403137207, 0.013959437608718872)","(0.02804069960440111, 0.006296987515563924)"
135,13,5,"(0.9189794957637787, 0.00048351287841796875)","(0.9626297811224483, 0.005646937227482819)"
136,13,6,"(0.0013955533504486084, 0.0005450844764709473)","(0.00516342815083569, 0.006334601202857998)"
137,13,7,"(0.0008699595928192139, 0.00041961669921875)","(0.009554357741574081, 0.005863525813880461)"
138,13,8,"(0.0010600090026855469, 0.0004685819149017334)","(0.028019972058195876, 0.007801034050407147)"
139,13,9,"(0.007815003395080566, 0.00048422813415527344)","(0.069991191738101, 0.008961974030129067)"
140,14,0,"(0.8396904468536377, 0.002177715301513672)","(0.9425198587980684, 0.08198526007162756)"
141,14,1,"(0.8389512300491333, 0.0004279613494873047)","(0.8438786595787671, 0.006012702726710842)"
142,14,2,"(0.9344056248664856, 0.0010574162006378174)","(0.9140722859922457, 0.023692041058021)"
143,14,3,"(0.006592303514480591, 0.0004321634769439697)","(0.0063866503725026865, 0.005111505119199248)"
144,14,4,"(0.0007378160953521729, 0.003845512866973877)","(0.00554472959006294, 0.005530287323865452)"
145,14,5,"(0.0018801093101501465, 0.0005049407482147217)","(0.022905149226836074, 0.0075243564233548246)"
146,14,6,"(0.008835643529891968, 0.0004927515983581543)","(0.8256270697821091, 0.00510672544687291)"
147,14,7,"(0.9727104008197784, 0.0004353821277618408)","(0.9699547199123398, 0.005182079482136365)"
148,14,8,"(0.0007485151290893555, 0.000462949275970459)","(0.005072479875853469, 0.005146862397968806)"
149,14,9,"(0.0007943511009216309, 0.0004489421844482422)","(0.005903855395779383, 0.005347936217555943)"
150,15,0,"(0.9772469997406006, 0.022607237100601196)","(0.975763718524214, 0.022673478600587885)"
151,15,1,"(0.000784069299697876, 0.000438004732131958)","(0.012394951904633753, 0.0056972703748150765)"
152,15,2,"(0.8346418142318726, 0.00048220157623291016)","(0.9606148076839518, 0.0183349584496139)"
153,15,3,"(0.08561143279075623, 0.0005085766315460205)","(0.9393108510147706, 0.007281873300489956)"
154,15,4,"(0.02368280291557312, 0.0005473494529724121)","(0.22389435291759388, 0.008908554128912102)"
155,15,5,"(0.007231980562210083, 0.0005839169025421143)","(0.07717749859766689, 0.005361726833718592)"
156,15,6,"(0.0011757314205169678, 0.0004697740077972412)","(0.01715195729381171, 0.005268778503435403)"
157,15,7,"(0.9578008949756622, 0.0004929304122924805)","(0.9563325722324821, 0.006425039695069277)"
158,15,8,"(0.0007079243659973145, 0.018107891082763672)","(0.005357342007814334, 0.006019540507455609)"
159,15,9,"(0.0008799433708190918, 0.00044396519660949707)","(0.008194499366041464, 0.00730380470283095)"
160,16,0,"(0.019079267978668213, 0.06132638454437256)","(0.23711747786122342, 0.09967615231769061)"
161,16,1,"(0.012411326169967651, 0.0004164576530456543)","(0.0235987999209496, 0.005527455785066437)"
162,16,2,"(0.0010653138160705566, 0.00044858455657958984)","(0.022988141315934567, 0.0067520308231805186)"
163,16,3,"(0.043276190757751465, 0.0006868243217468262)","(0.13010938103737807, 0.01730659781749547)"
164,16,4,"(0.9819074869155884, 0.0006286799907684326)","(0.9803722662106175, 0.011449939770861986)"
165,16,5,"(0.0005641281604766846, 0.0004438459873199463)","(0.005347454312329629, 0.00515070687845198)"
166,16,6,"(0.00385168194770813, 0.0024535655975341797)","(0.0990444934741048, 0.00635265034601322)"
167,16,7,"(0.00099259614944458, 0.0005448460578918457)","(0.04613142485607893, 0.0068020368089670765)"
168,16,8,"(0.0006791651248931885, 0.0004903078079223633)","(0.006586029990680301, 0.005272303424211775)"
169,16,9,"(0.9271858632564545, 0.0004743039608001709)","(0.8462743777102923, 0.005347106860097778)"
170,17,0,"(0.020217031240463257, 0.0005092918872833252)","(0.07870634075472342, 0.007475021184922542)"
171,17,1,"(0.0017914175987243652, 0.00042617321014404297)","(0.08435527406932464, 0.00507210688543178)"
172,17,2,"(0.0016094446182250977, 0.0054718852043151855)","(0.005550603849286457, 0.006711338555358803)"
173,17,3,"(0.0033337771892547607, 0.00044354796409606934)","(0.023696773213503424, 0.005768967252470894)"
174,17,4,"(0.011455059051513672, 0.0005255639553070068)","(0.4366844044107733, 0.005244828838168695)"
175,17,5,"(0.08092153072357178, 0.00043776631355285645)","(0.03605927181073273, 0.005771812337601748)"
176,17,6,"(0.0038311779499053955, 0.0004954934120178223)","(0.0058968295789928685, 0.005136442459583761)"
177,17,7,"(0.025447964668273926, 0.0005562007427215576)","(0.11778963531626091, 0.036513874632000204)"
178,17,8,"(0.9754301905632019, 0.0006283223628997803)","(0.9782891202209725, 0.006403566427894806)"
179,17,9,"(0.8344809710979462, 0.00046330690383911133)","(0.9746923882591284, 0.006214123898537754)"
180,18,0,"(0.9716306328773499, 0.00043210387229919434)","(0.9514539478950359, 0.005217335807368754)"
181,18,1,"(0.9580561220645905, 0.0005127191543579102)","(0.9723061659872976, 0.005054515956415333)"
182,18,2,"(0.9752433001995087, 0.053178876638412476)","(0.9368439169805215, 0.0977535164608872)"
183,18,3,"(0.979564368724823, 0.0005328357219696045)","(0.9784080300681833, 0.005357822258185195)"
184,18,4,"(0.0013671517372131348, 0.000483095645904541)","(0.006242510372660129, 0.005086273179334097)"
185,18,5,"(0.0013000965118408203, 0.0005043447017669678)","(0.0052922068601546895, 0.0051271476445423235)"
186,18,6,"(0.9823075830936432, 0.052964210510253906)","(0.9610945432382674, 0.12114037939284943)"
187,18,7,"(0.003840118646621704, 0.0004245638847351074)","(0.027318220254623205, 0.005371464993015215)"
188,18,8,"(0.0006939172744750977, 0.0004490017890930176)","(0.014763474400191698, 0.00568174069149464)"
189,18,9,"(0.0006018877029418945, 0.000445634126663208)","(0.005754820022064633, 0.005317148412152089)"
190,19,0,"(0.9535448253154755, 0.0004728734493255615)","(0.9491598510581305, 0.007405512787536156)"
191,19,1,"(0.0008342564105987549, 0.0004353821277618408)","(0.005294129994703433, 0.007382813483097512)"
192,19,2,"(0.9807445108890533, 0.0004609823226928711)","(0.9758600314868128, 0.006142203854610307)"
193,19,3,"(0.9776912927627563, 0.0005315840244293213)","(0.9777843522814295, 0.005167468785806714)"
194,19,4,"(0.004170328378677368, 0.00044783949851989746)","(0.9747755137786526, 0.007168338527599115)"
195,19,5,"(0.0010820329189300537, 0.0031113624572753906)","(0.005351947851797435, 0.0052161554416313505)"
196,19,6,"(0.0010767579078674316, 0.0004744231700897217)","(0.005700001931406462, 0.005125316463411939)"
197,19,7,"(0.0006757080554962158, 0.04658830165863037)","(0.005438596730878467, 0.018168347277185817)"
198,19,8,"(0.001284867525100708, 0.0123787522315979)","(0.022398972135510453, 0.007485053771048644)"
199,19,9,"(0.02665466070175171, 0.0006054937839508057)","(0.1801425426601445, 0.008580811137377006)"
