,conversation id,turn,score distilbert,score roberta
143,14,3,"(0.9834166765213013, 0.0005128383636474609)","(0.9804547125350962, 0.0076368597114709665)"
144,14,4,"(0.9584634304046631, 0.0024278461933135986)","(0.9691211857701816, 0.013330872751857913)"
145,14,5,"(0.820435643196106, 0.0004775822162628174)","(0.048879886923113014, 0.011756300555073715)"
146,14,6,"(0.9762299656867981, 0.0027081072330474854)","(0.9560090526716485, 0.06990831782793312)"
147,14,7,"(0.01036795973777771, 0.000453948974609375)","(0.050752908491368355, 0.007118731989471653)"
148,14,8,"(0.9782769680023193, 0.000571131706237793)","(0.9633215128937372, 0.016229367089806875)"
149,14,9,"(0.8787794709205627, 0.00046762824058532715)","(0.9033587296186226, 0.005247013589904749)"
150,15,0,"(0.9732311964035034, 0.0009040534496307373)","(0.7706524683152922, 0.01847046286530146)"
151,15,1,"(0.9746272265911102, 0.00047340989112854004)","(0.9445271118221115, 0.006154327742206853)"
152,15,2,"(0.9722554385662079, 0.0004292726516723633)","(0.9352617543075562, 0.005438978468903986)"
153,15,3,"(0.9812558591365814, 0.7840732038021088)","(0.9738242425100746, 0.2581074268207223)"
154,15,4,"(0.9769318699836731, 0.9047422111034393)","(0.9711677452061525, 0.8198328073946496)"
155,15,5,"(0.9816531538963318, 0.17855581641197205)","(0.9781682718497262, 0.06946067289500685)"
156,15,6,"(0.9765840768814087, 0.00046637654304504395)","(0.7560434809190315, 0.0065099201848304)"
157,15,7,"(0.9771859347820282, 0.0018696486949920654)","(0.9355183628986181, 0.00858368364417573)"
158,15,8,"(0.9831356406211853, 0.00046056509017944336)","(0.977374807200778, 0.005483183960955888)"
159,15,9,"(0.97472283244133, 0.0008276104927062988)","(0.9685884953991469, 0.02217491035053344)"
160,16,0,"(0.9770903885364532, 0.0004216432571411133)","(0.9656622746807862, 0.020311377904118067)"
161,16,1,"(0.9826394021511078, 0.00043520331382751465)","(0.9745910125084202, 0.006507444229674969)"
162,16,2,"(0.9799615740776062, 0.0004578232765197754)","(0.975677002272304, 0.005326982897281336)"
163,16,3,"(0.9749728143215179, 0.0004482567310333252)","(0.9657207914988732, 0.006185039101135025)"
164,16,4,"(0.9700068533420563, 0.00043961405754089355)","(0.962980098833819, 0.005191232028663671)"
165,16,5,"(0.9805600345134735, 0.004652440547943115)","(0.9788463369440226, 0.019039777243568513)"
166,16,6,"(0.9760901629924774, 0.8335376977920532)","(0.9689755838163718, 0.2537105174744824)"
167,16,7,"(0.9814121127128601, 0.0004888176918029785)","(0.979430757725668, 0.005329479732549104)"
168,16,8,"(0.8193817138671875, 0.0004754364490509033)","(0.9109637085205987, 0.005110607985635764)"
169,16,9,"(0.9809317588806152, 0.0005074441432952881)","(0.9715773155417409, 0.005085025816636076)"
170,17,0,"(0.9752241969108582, 0.004310667514801025)","(0.9734020780543362, 0.09158785536245222)"
171,17,1,"(0.9751858115196228, 0.0004622936248779297)","(0.8259471017362023, 0.00741501758468016)"
172,17,2,"(0.24532672762870789, 0.00046306848526000977)","(0.8811261362229745, 0.006167585975241938)"
173,17,3,"(0.9827967584133148, 0.0004833340644836426)","(0.9795739318194092, 0.0057783503707445035)"
174,17,4,"(0.9470042586326599, 0.0005879104137420654)","(0.9612155604016765, 0.012143960553558207)"
175,17,5,"(0.9283348917961121, 0.0005311071872711182)","(0.9313779687837032, 0.00789781826545875)"
176,17,6,"(0.18019136786460876, 0.0004831552505493164)","(0.9662048501920119, 0.022253781240564804)"
177,17,7,"(0.9724508821964264, 0.0008011162281036377)","(0.9708125824287949, 0.06667289336362306)"
178,17,8,"(0.1217602789402008, 0.0006685853004455566)","(0.15648281369435366, 0.01201857316404656)"
179,17,9,"(0.9666014313697815, 0.0004572272300720215)","(0.9573275808284809, 0.008277255997720374)"
180,18,0,"(0.98117795586586, 0.0004595518112182617)","(0.9780779761530768, 0.005316298588366367)"
181,18,1,"(0.9743649959564209, 0.806368350982666)","(0.21323736616108077, 0.194257737540836)"
182,18,2,"(0.9814710915088654, 0.00048661231994628906)","(0.9794925177858865, 0.005529581926095274)"
183,18,3,"(0.9761413037776947, 0.0006403326988220215)","(0.9762108427282488, 0.013866666791527774)"
184,18,4,"(0.9784758388996124, 0.00045806169509887695)","(0.9801930325193254, 0.0051400036565013895)"
185,18,5,"(0.9823657274246216, 0.0004577040672302246)","(0.9710164985494071, 0.005192364911779487)"
186,18,6,"(0.9805809557437897, 0.0004913806915283203)","(0.9798881198759065, 0.0055645341834650065)"
187,18,7,"(0.9806127846240997, 0.0005144476890563965)","(0.9636053953332289, 0.005233826787681826)"
188,18,8,"(0.9733603894710541, 0.0006273388862609863)","(0.9607178347034533, 0.005112834134623702)"
189,18,9,"(0.9801494181156158, 0.00046455860137939453)","(0.979059958441165, 0.005067671595379141)"
190,19,0,"(0.9748772084712982, 0.0004323422908782959)","(0.9526350316936785, 0.005180491724959716)"
191,19,1,"(0.9693782925605774, 0.0005995631217956543)","(0.945599700806251, 0.01813036048389083)"
192,19,2,"(0.970987468957901, 0.000492393970489502)","(0.9568081144186893, 0.012673514926408787)"
193,19,3,"(0.9809591174125671, 0.00046074390411376953)","(0.9753114860895331, 0.007055455526938643)"
194,19,4,"(0.9787806868553162, 0.22844481468200684)","(0.8987295708523124, 0.07570769039906927)"
195,19,5,"(0.9756482541561127, 0.0004451572895050049)","(0.8576367678293259, 0.0056126225154743406)"
196,19,6,"(0.9742555320262909, 0.08470678329467773)","(0.9640914168917916, 0.19433014406633994)"
197,19,7,"(0.9818449914455414, 0.00046372413635253906)","(0.9767360956571506, 0.005220611042621898)"
198,19,8,"(0.9735088646411896, 0.00045245885848999023)","(0.9364187412070841, 0.005178486828663897)"
199,19,9,"(0.08725693821907043, 0.001821368932723999)","(0.5208498576972845, 0.02369535016070326)"
