,conversation id,turn,score distilbert,score roberta
101,10,1,"(0.9513712823390961, 0.0004318058490753174)","(0.91283683954847, 0.006071752786527058)"
102,10,2,"(0.0004101097583770752, 0.0004807710647583008)","(0.007066886108046433, 0.0051098661502818775)"
103,10,3,"(0.013087868690490723, 0.0005033314228057861)","(0.007972253515843712, 0.007491964686577336)"
104,10,4,"(0.2257821261882782, 0.00048428773880004883)","(0.8807757111505681, 0.006314029585628045)"
105,10,5,"(0.002063184976577759, 0.0004246830940246582)","(0.02472874920661394, 0.005610150722275924)"
106,10,6,"(0.0815572440624237, 0.0004754364490509033)","(0.01491256865712256, 0.0051607785749696305)"
107,10,7,"(0.21376386284828186, 0.0005100667476654053)","(0.21380483873368544, 0.01005310418416299)"
108,10,8,"(0.9779848456382751, 0.0004966557025909424)","(0.8827702698493469, 0.006419146128518053)"
109,10,9,"(0.0005390048027038574, 0.0005767941474914551)","(0.03248797862682191, 0.010054333343587806)"
110,11,0,"(0.18382787704467773, 0.00042361021041870117)","(0.7680308178128055, 0.00547876011183558)"
111,11,1,"(0.0013456344604492188, 0.0004277825355529785)","(0.00636350133458058, 0.005118056514464372)"
112,11,2,"(0.00111350417137146, 0.000428617000579834)","(0.006918155890294311, 0.007148340474854407)"
113,11,3,"(0.001265883445739746, 0.0005276501178741455)","(0.00878792254018723, 0.005842483309935933)"
114,11,4,"(0.9808478355407715, 0.013457030057907104)","(0.9705702983815025, 0.007631372414936715)"
115,11,5,"(0.0005464553833007812, 0.0004602670669555664)","(0.005280918086347038, 0.004876373189301836)"
116,11,6,"(0.0005696415901184082, 0.00046181678771972656)","(0.0052808304176746364, 0.004982002617432986)"
117,11,7,"(0.0006173849105834961, 0.0004265904426574707)","(0.010430025278934095, 0.005431809857139298)"
118,11,8,"(0.017081916332244873, 0.00048404932022094727)","(0.10896976823232386, 0.008975214177680602)"
119,11,9,"(0.9737930297851562, 0.00046253204345703125)","(0.9747342279921579, 0.0063353816247898945)"
120,12,0,"(0.19622236490249634, 0.00045174360275268555)","(0.9207253463639828, 0.005547798796304946)"
121,12,1,"(0.148055762052536, 0.0016591250896453857)","(0.9008455445212149, 0.0535209868866835)"
122,12,2,"(0.006494402885437012, 0.0005237460136413574)","(0.008298046857581686, 0.006820187645227809)"
123,12,3,"(0.002463012933731079, 0.00042259693145751953)","(0.014416829139697319, 0.005118418297547531)"
124,12,4,"(0.9658042788505554, 0.0004973113536834717)","(0.9481740437867279, 0.0056390361770208945)"
125,12,5,"(0.975073367357254, 0.00048470497131347656)","(0.9624034868896323, 0.0069999096893774435)"
126,12,6,"(0.980800986289978, 0.0005615651607513428)","(0.9749647859615429, 0.006456154109200349)"
127,12,7,"(0.9831546247005463, 0.0004933476448059082)","(0.977113385794815, 0.00584567756855582)"
128,12,8,"(0.9103967547416687, 0.00045937299728393555)","(0.9546943327487588, 0.0056831255093408)"
129,12,9,"(0.004346281290054321, 0.0004368126392364502)","(0.011237771483974673, 0.005708263956377203)"
130,13,0,"(0.9744889736175537, 0.0004710853099822998)","(0.9667724950340975, 0.011939866262179572)"
131,13,1,"(0.01855677366256714, 0.0004945993423461914)","(0.9096191688779873, 0.012903274100088414)"
132,13,2,"(0.9800116717815399, 0.003174811601638794)","(0.9785525785812237, 0.015428970051241766)"
133,13,3,"(0.000517725944519043, 0.004866272211074829)","(0.9723973616966397, 0.013609359915546291)"
134,13,4,"(0.838074803352356, 0.0004609227180480957)","(0.9542628066547371, 0.008128217902430464)"
135,13,5,"(0.0006743371486663818, 0.0004089772701263428)","(0.00591896720778713, 0.005091374366670016)"
136,13,6,"(0.00046139955520629883, 0.00044918060302734375)","(0.0050803406731491745, 0.0053920424926303025)"
137,13,7,"(0.0006830394268035889, 0.0005811154842376709)","(0.005414970667676701, 0.005101504889059955)"
138,13,8,"(0.002224177122116089, 0.0007499456405639648)","(0.012204033419869982, 0.0056514532266319474)"
139,13,9,"(0.0007989704608917236, 0.0004984438419342041)","(0.005307009781336863, 0.005217442226559329)"
140,14,0,"(0.9674431085586548, 0.00047388672828674316)","(0.7444896350946836, 0.006578490651087508)"
141,14,1,"(0.01480776071548462, 0.000413745641708374)","(0.029318967745480772, 0.005257499539565681)"
142,14,2,"(0.001817166805267334, 0.00047072768211364746)","(0.019080556110399483, 0.007063066069803787)"
143,14,3,"(0.08326256275177002, 0.0004242062568664551)","(0.8974474704831288, 0.005572888982165178)"
144,14,4,"(0.9061540365219116, 0.0005020797252655029)","(0.7785241804922185, 0.0055440355051402795)"
145,14,5,"(0.0007521510124206543, 0.00044795870780944824)","(0.006271328800467584, 0.005207964546687908)"
146,14,6,"(0.0006782710552215576, 0.00048661231994628906)","(0.0054468900501056725, 0.005270598169721619)"
147,14,7,"(0.9821794033050537, 0.00044864416122436523)","(0.9784881603887033, 0.005520878028779923)"
148,14,8,"(0.0011868774890899658, 0.0006249547004699707)","(0.005761276096968944, 0.005035057586853042)"
149,14,9,"(0.001052767038345337, 0.0004792511463165283)","(0.00788154868502734, 0.005001809888961443)"
150,15,0,"(0.0012887120246887207, 0.0004502534866333008)","(0.007679293022022354, 0.007402993065506325)"
151,15,1,"(0.00043573975563049316, 0.00047329068183898926)","(0.004871893219460979, 0.005060015143630846)"
152,15,2,"(0.0010515451431274414, 0.0004903674125671387)","(0.005408264414834338, 0.004955574762383379)"
153,15,3,"(0.005116015672683716, 0.0004654824733734131)","(0.030693537082803767, 0.005222233325639474)"
154,15,4,"(0.0034325122833251953, 0.0004762113094329834)","(0.06710698725031106, 0.005464768612909887)"
155,15,5,"(0.001307159662246704, 0.0004590153694152832)","(0.005380993606121953, 0.0051040733401473545)"
156,15,6,"(0.0005211830139160156, 0.0004386603832244873)","(0.0053587778042437865, 0.005016709008602122)"
157,15,7,"(0.0026634633541107178, 0.0004901885986328125)","(0.03311663103567781, 0.008308589387947875)"
158,15,8,"(0.0004634857177734375, 0.0004451572895050049)","(0.005627401320497406, 0.005176860874530402)"
159,15,9,"(0.9617733955383301, 0.0005418658256530762)","(0.9524286257600445, 0.005826256296394231)"
160,16,0,"(0.7715961039066315, 0.0005118250846862793)","(0.6486011004437262, 0.02713291979121402)"
161,16,1,"(0.019301235675811768, 0.0005047023296356201)","(0.07975285676776463, 0.0056303558483332735)"
162,16,2,"(0.004390448331832886, 0.0005639493465423584)","(0.16767902970955595, 0.008674788402113932)"
163,16,3,"(0.0042116641998291016, 0.0004343092441558838)","(0.033748944662654136, 0.0055651622083271995)"
164,16,4,"(0.0034606754779815674, 0.0005312263965606689)","(0.9807379892264577, 0.005561434673247773)"
165,16,5,"(0.0013560056686401367, 0.0004547238349914551)","(0.004965683807790572, 0.005034835432039527)"
166,16,6,"(0.0012520253658294678, 0.0005262196063995361)","(0.005224587146357922, 0.005189511009572365)"
167,16,7,"(0.002391338348388672, 0.0005753040313720703)","(0.0575792400314803, 0.006508390717241437)"
168,16,8,"(0.812856137752533, 0.00041812658309936523)","(0.7598223832502072, 0.0055385962422009475)"
169,16,9,"(0.0006612837314605713, 0.0004336535930633545)","(0.007668279997558081, 0.0051021002872244274)"
170,17,0,"(0.9711970090866089, 0.0004196763038635254)","(0.8773190335336437, 0.006434970796102079)"
171,17,1,"(0.004774898290634155, 0.0004493594169616699)","(0.06450616327162785, 0.005243092631078795)"
172,17,2,"(0.0005303323268890381, 0.0026684999465942383)","(0.005527432194967972, 0.006707448900171349)"
173,17,3,"(0.020128101110458374, 0.0004571080207824707)","(0.07562333131423432, 0.005383990543549941)"
174,17,4,"(0.0008441805839538574, 0.0004913210868835449)","(0.0053011606169067645, 0.005428621675395462)"
175,17,5,"(0.834014356136322, 0.000440448522567749)","(0.06418089656793788, 0.0059053136230840155)"
176,17,6,"(0.0025677382946014404, 0.0005286633968353271)","(0.01533433684103109, 0.005797813527493372)"
177,17,7,"(0.9651278257369995, 0.00044289231300354004)","(0.8414716521706473, 0.005544719072980033)"
178,17,8,"(0.8382346034049988, 0.0005693435668945312)","(0.9562618364296978, 0.015441223755287352)"
179,17,9,"(0.0631488561630249, 0.0005573928356170654)","(0.9174016788550046, 0.165501717640508)"
180,18,0,"(0.9830169081687927, 0.01981210708618164)","(0.9793513935767674, 0.006418668671619881)"
181,18,1,"(0.2183588743209839, 0.018472760915756226)","(0.07875182053682835, 0.02616324089803603)"
182,18,2,"(0.9686812162399292, 0.000713646411895752)","(0.8919480706003476, 0.010489630728435517)"
183,18,3,"(0.973501056432724, 0.00047662854194641113)","(0.9617861824936508, 0.006145074610898762)"
184,18,4,"(0.9616283178329468, 0.00045055150985717773)","(0.9520364203654872, 0.005448520249264821)"
185,18,5,"(0.982730507850647, 0.0004648864269256592)","(0.9788868788821748, 0.005775419940086626)"
186,18,6,"(0.0037987828254699707, 0.00045692920684814453)","(0.979197588736462, 0.005573338233903563)"
187,18,7,"(0.0041939616203308105, 0.0004706084728240967)","(0.9804337532170532, 0.005214715606746138)"
188,18,8,"(0.0006531774997711182, 0.0015145540237426758)","(0.005522142679235142, 0.005789724562056033)"
189,18,9,"(0.7586951553821564, 0.00055733323097229)","(0.938458706002249, 0.011475129063616559)"
190,19,0,"(0.00466543436050415, 0.00045746564865112305)","(0.13459605443929804, 0.00719001215580433)"
191,19,1,"(0.026960521936416626, 0.0026424825191497803)","(0.04399833772421111, 0.022047079434249505)"
192,19,2,"(0.9745650291442871, 0.0014650821685791016)","(0.9763875335953484, 0.050396712316424945)"
193,19,3,"(0.03817093372344971, 0.002010047435760498)","(0.25697905137233673, 0.07490059602055303)"
194,19,4,"(0.001336514949798584, 0.0004735291004180908)","(0.007007105721811885, 0.0055241803410131666)"
195,19,5,"(0.9689104855060577, 0.00043088197708129883)","(0.9069910998736853, 0.00501541675140408)"
196,19,6,"(0.0006793439388275146, 0.0005170702934265137)","(0.006186317154969316, 0.0053658225583099895)"
197,19,7,"(0.0020332634449005127, 0.0004710257053375244)","(0.050078825490114685, 0.005511184098657592)"
198,19,8,"(0.012796580791473389, 0.0004318654537200928)","(0.04605621932914195, 0.005168643095188534)"
199,19,9,"(0.009258538484573364, 0.00046625733375549316)","(0.031159898784190725, 0.005088807444851623)"
