,conversation id,turn,score distilbert,score roberta
190,19,0,"(0.9796188771724701, 0.0004152655601501465)","(0.9781660569576135, 0.006583060624658894)"
191,19,1,"(0.9710777103900909, 0.1529419720172882)","(0.9699606252587344, 0.7045867114574512)"
192,19,2,"(0.9839565753936768, 0.0006699562072753906)","(0.9757384233741426, 0.014500785584702915)"
193,19,3,"(0.9533111453056335, 0.0005509257316589355)","(0.9353125634118306, 0.0072288855507542564)"
194,19,4,"(0.9723411500453949, 0.0004937052726745605)","(0.977694636762185, 0.004862682508655656)"
195,19,5,"(0.9742518365383148, 0.7979521453380585)","(0.9033573350478072, 0.7896682309453534)"
196,19,6,"(0.9809814095497131, 0.0005048215389251709)","(0.9767090740489488, 0.005294436354450429)"
197,19,7,"(0.0528816282749176, 0.009509086608886719)","(0.15335651293644134, 0.09317512289471462)"
198,19,8,"(0.9833716154098511, 0.000994950532913208)","(0.9763623235043227, 0.005606597920435512)"
199,19,9,"(0.9802188575267792, 0.0009086728096008301)","(0.97635524632348, 0.005810462466681663)"
